1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
33,34,36,34,35,33,37,33,32,35,36,37,35,35,34,34,34,35,38,38,39,36,36,35,37,35,35,34,33,38,32,36,36,34,38,35,35,37,37,37,37,37,36,37,35,35,38,38,38,38
34,32,35,34,36,31,36,35,32,35,37,35,33,35,35,34,36,35,39,38,39,36,37,35,37,35,35,35,33,38,33,37,35,35,37,35,37,37,37,37,37,36,36,37,34,35,38,36,38,38
33,32,37,35,36,32,36,34,32,35,36,35,35,35,35,34,35,37,39,39,38,36,37,36,38,35,35,35,34,38,32,36,36,35,37,35,36,37,38,37,37,36,36,38,35,35,38,37,38,38
34,33,36,35,35,33,36,34,32,35,35,34,37,35,34,34,34,38,39,40,38,36,37,36,38,35,34,34,34,38,32,36,37,36,37,34,36,37,38,37,37,37,36,36,35,35,38,37,40,38
33,33,35,35,37,34,37,34,32,36,36,35,35,35,34,35,35,36,39,39,39,37,35,36,38,35,35,34,34,37,33,37,37,35,37,35,37,38,38,36,39,36,36,37,35,35,39,37,38,38
33,33,35,35,36,34,37,36,32,35,36,36,35,36,34,35,35,35,39,39,38,36,37,37,38,35,36,35,34,39,32,35,37,36,38,35,37,37,38,37,37,37,35,37,34,35,38,37,38,38
34,32,35,35,35,33,37,34,32,36,36,36,35,36,35,34,36,36,40,38,38,37,36,35,38,35,35,35,34,39,32,35,37,35,36,35,37,37,38,37,38,37,36,38,34,35,39,37,38,38
33,33,33,35,36,34,36,34,32,36,36,36,35,35,35,34,35,36,39,39,38,37,37,36,38,36,34,35,33,39,32,37,37,35,37,35,37,37,37,37,36,37,36,38,34,37,39,39,38,38
34,33,37,36,36,34,36,34,33,36,35,36,35,36,36,35,36,37,39,39,39,36,37,35,38,34,35,35,33,38,33,37,36,35,38,36,37,37,38,36,37,36,36,38,35,35,39,38,38,38
32,33,35,35,34,34,36,35,33,36,36,36,35,35,35,34,35,37,39,39,39,36,36,35,39,35,36,35,34,37,33,37,36,36,38,36,37,37,38,38,38,37,37,37,35,35,40,39,39,38
34,34,35,36,36,33,37,35,34,36,36,36,35,35,35,35,36,36,39,39,40,37,36,36,38,35,37,35,34,39,33,37,37,35,38,36,38,37,38,38,38,37,36,37,35,35,39,37,39,38
34,32,35,36,36,33,35,35,33,36,36,35,35,37,35,35,36,36,39,40,39,37,37,36,38,36,35,35,34,38,34,36,36,35,37,35,37,37,38,38,38,36,36,38,35,36,39,38,39,38
34,33,35,36,36,34,35,35,33,37,36,37,35,36,36,33,36,36,40,39,39,37,37,35,38,35,35,35,34,39,34,37,37,36,37,35,38,38,39,38,37,36,36,38,35,34,39,38,38,38
34,34,35,36,36,33,37,35,32,36,36,36,36,38,35,35,35,36,39,39,39,37,37,36,38,36,35,34,34,39,33,37,38,35,37,35,37,37,38,39,38,37,36,38,35,36,39,37,39,38
35,33,36,36,36,34,36,35,33,36,37,36,35,36,35,35,37,37,40,39,39,37,37,36,38,36,38,34,33,38,33,37,37,35,38,36,38,37,38,38,37,37,36,38,35,36,39,38,39,39
35,35,35,36,36,34,37,35,33,36,36,36,36,36,35,36,36,36,39,39,39,37,37,35,38,36,36,36,34,39,32,37,37,35,38,36,37,37,39,38,38,37,36,37,35,35,38,37,39,38
34,35,35,36,36,34,36,35,33,36,37,36,36,36,35,35,36,36,39,39,39,37,39,35,37,35,37,35,34,39,32,37,37,36,39,36,38,38,39,39,38,37,36,39,35,36,39,38,39,37
34,34,37,36,36,34,36,35,33,36,36,36,36,36,35,35,37,38,39,40,39,36,37,35,39,36,36,35,34,39,35,37,37,36,38,36,38,37,38,38,38,36,36,38,35,36,39,38,39,38
32,33,35,36,36,35,37,35,34,36,37,36,35,37,34,36,36,36,40,41,39,37,37,36,37,37,36,35,34,38,33,36,37,36,39,35,38,37,38,38,38,36,37,38,34,36,38,38,39,39
34,33,36,36,36,34,36,35,32,35,37,37,35,35,35,35,36,36,40,39,39,37,38,36,38,37,36,35,34,40,34,37,37,35,38,35,38,38,38,38,38,37,36,38,35,36,39,38,39,38
33,33,35,36,36,34,37,36,33,36,37,36,35,37,35,35,36,38,41,40,39,38,37,36,39,35,36,35,34,39,34,37,37,36,38,36,37,38,39,38,39,38,37,37,34,35,39,38,38,38
33,33,36,36,36,33,37,36,32,37,38,36,36,36,35,35,36,37,39,40,39,37,37,37,38,36,35,36,33,38,34,37,36,36,38,37,38,39,38,38,38,38,36,38,35,36,39,37,39,39
34,34,36,36,36,35,37,35,32,37,37,36,36,36,35,36,36,37,40,40,40,36,37,36,38,36,36,35,35,39,34,37,38,36,38,35,38,38,38,38,38,37,36,38,36,36,39,39,39,39
35,34,35,35,36,33,37,35,35,37,37,36,36,36,35,35,36,37,40,40,40,37,38,37,38,35,37,35,35,39,34,37,37,36,38,37,38,38,39,38,38,37,37,38,36,36,39,39,39,38
34,34,36,37,36,35,38,35,33,37,38,37,35,37,35,36,36,36,40,39,40,37,38,36,38,37,36,36,36,39,34,37,37,36,38,37,37,39,38,38,38,36,37,37,35,36,39,38,38,39
33,34,35,36,36,34,37,36,35,37,38,37,36,36,35,36,36,38,40,39,40,37,38,35,38,36,37,35,35,40,34,37,37,35,38,36,38,38,39,38,39,38,37,38,35,36,40,39,39,39
34,34,36,37,37,35,37,36,34,37,37,36,37,36,35,35,37,36,40,40,40,37,38,36,38,36,36,35,34,39,34,37,37,36,38,36,38,37,39,38,37,38,37,38,34,37,39,38,39,39
34,33,35,36,36,33,37,34,33,36,35,36,36,36,36,35,36,37,41,40,38,36,37,36,38,35,36,35,35,39,34,37,37,37,37,36,39,38,39,38,38,37,37,38,35,36,39,39,39,38
33,34,36,37,37,34,37,35,34,37,38,36,36,36,36,35,36,37,40,40,39,37,38,36,40,35,36,35,34,39,33,37,37,36,38,37,37,39,38,38,38,37,37,38,34,36,40,37,39,38
34,34,37,36,37,34,37,36,34,37,38,37,37,37,35,36,36,37,40,39,39,38,38,36,38,36,36,36,35,39,34,37,38,36,38,36,38,39,40,38,38,37,37,38,37,36,39,38,39,39
34,34,36,36,37,34,37,35,34,37,37,36,37,36,35,36,36,38,39,39,39,38,38,35,39,36,36,35,35,39,34,37,37,37,38,36,37,39,40,38,39,37,37,38,36,36,39,37,39,38
34,33,36,37,37,34,36,35,34,36,37,37,36,37,36,35,36,37,39,40,40,37,38,36,38,36,37,36,35,39,34,37,38,36,37,36,38,38,39,40,38,37,37,38,36,37,38,37,39,38
34,34,36,36,38,34,36,36,34,37,36,36,36,35,35,36,36,37,41,40,39,38,38,37,38,36,36,35,35,40,34,37,38,36,38,36,37,39,39,38,38,37,37,38,36,36,39,39,41,39
35,34,37,36,37,34,37,35,33,37,38,36,35,37,35,36,37,39,40,41,39,38,39,37,38,36,36,36,35,39,34,37,38,36,39,36,38,38,39,38,39,37,37,38,35,35,40,38,39,40
34,34,36,36,37,34,37,36,34,37,37,36,36,35,36,36,35,37,39,40,39,38,38,36,40,36,37,36,35,39,34,37,38,36,38,36,38,38,38,37,40,37,37,38,36,36,39,39,39,39
34,35,36,36,37,34,38,35,34,37,37,36,36,36,36,36,36,37,40,39,41,38,38,37,39,36,37,35,35,40,34,37,37,36,38,36,40,38,39,38,38,37,37,38,36,36,39,38,40,39
34,34,37,37,36,34,38,35,34,37,37,37,36,36,35,36,35,36,40,40,39,38,38,37,39,36,36,36,34,39,33,36,38,37,38,37,39,38,38,37,38,37,37,38,35,38,40,38,40,39
35,34,36,36,36,35,37,36,34,37,37,36,36,37,36,36,36,37,40,40,38,37,37,37,39,37,36,35,35,40,33,37,37,36,38,36,38,37,40,39,37,37,38,38,38,36,39,39,40,39
34,34,37,36,37,34,37,36,35,37,36,36,37,36,36,37,37,37,40,40,40,39,38,38,39,37,37,36,35,40,35,36,38,36,37,36,39,39,38,39,39,37,36,38,36,36,40,37,40,39
34,34,36,36,37,35,38,36,33,37,37,36,36,36,37,36,37,37,41,40,40,37,39,38,38,35,36,37,35,39,34,37,37,36,38,36,38,38,39,39,38,37,37,38,36,36,40,38,40,39
34,34,36,36,37,34,37,36,34,37,38,36,36,38,34,36,36,38,40,40,40,38,38,37,38,36,36,36,35,39,35,38,38,36,39,37,38,39,39,38,38,37,37,38,36,37,39,39,40,39
34,34,37,37,36,34,37,36,34,37,37,37,38,36,35,36,37,37,39,41,40,37,39,36,39,36,36,36,35,40,34,38,38,36,38,37,38,38,40,38,38,38,37,38,36,35,39,38,40,39
34,34,37,37,38,34,37,36,34,37,37,36,37,37,36,36,37,38,40,40,40,38,38,37,39,36,36,35,36,39,33,37,38,36,38,37,38,38,39,39,38,37,37,39,36,36,39,38,39,40
35,34,36,37,37,33,37,36,35,37,36,36,37,37,36,36,36,37,40,40,40,38,38,36,39,36,35,36,35,40,34,37,38,36,37,37,38,38,38,38,38,36,38,38,36,37,39,39,39,40
34,34,36,37,37,35,37,36,33,38,37,37,37,36,36,36,36,38,40,40,40,38,38,36,39,37,37,35,35,40,35,38,38,36,38,37,39,38,39,38,38,38,37,38,36,36,39,39,39,39
34,34,37,37,37,34,37,36,33,37,36,37,35,37,36,37,36,37,41,40,39,37,39,37,39,36,36,36,35,40,34,38,37,36,38,36,38,39,38,39,38,37,37,38,36,37,38,38,39,39
34,34,37,36,37,35,38,37,34,37,37,37,37,37,36,35,36,37,40,41,40,37,38,36,39,36,36,36,35,40,34,38,37,36,39,35,38,39,38,38,38,36,37,39,36,36,40,41,40,38
34,34,36,36,36,35,38,36,34,37,38,36,37,37,36,35,37,38,40,40,40,38,38,36,39,36,36,36,34,40,34,38,39,36,37,36,39,40,39,38,38,38,37,38,36,37,41,39,39,39
34,35,36,37,37,35,37,36,34,39,39,37,36,37,36,35,37,38,40,40,40,38,38,37,39,37,36,36,35,40,35,38,37,37,39,37,39,39,39,37,38,38,37,38,36,36,38,39,40,40
34,34,36,37,37,34,37,36,34,37,37,37,37,37,35,36,36,39,39,39,40,39,39,37,40,36,37,36,35,40,34,38,38,37,38,36,38,38,39,39,38,36,37,38,35,37,40,39,39,38
34,35,37,37,37,36,37,36,34,37,37,36,37,37,35,36,36,38,39,40,40,38,38,37,40,37,36,36,35,40,35,38,37,36,39,36,38,39,39,39,39,38,36,38,36,37,38,38,40,39
34,34,37,37,37,33,38,37,34,37,36,37,37,37,35,36,36,37,40,40,40,38,39,38,39,36,35,35,36,38,34,37,38,37,38,37,39,39,39,38,39,39,37,37,36,36,39,37,41,39
33,35,36,36,37,36,37,37,33,37,37,37,37,37,35,35,36,38,40,40,39,38,38,36,39,36,36,37,36,40,35,38,38,37,38,37,38,39,39,39,39,39,36,38,35,37,39,40,39,39
34,34,36,37,37,35,36,37,33,37,38,37,36,37,36,35,38,37,40,40,40,39,38,37,38,37,37,36,35,40,34,39,38,37,39,37,39,38,40,39,38,37,38,38,36,35,39,39,41,40
34,34,36,37,38,35,38,36,34,38,37,37,36,36,35,36,36,38,40,40,40,38,38,37,40,37,37,36,35,41,34,38,38,37,38,37,39,39,39,38,38,37,38,38,35,37,39,39,39,39
34,35,36,37,37,35,38,36,35,36,38,37,37,37,36,36,36,38,40,40,40,39,38,37,40,36,37,36,36,40,34,38,38,37,39,36,38,39,38,39,39,37,37,38,36,37,40,38,39,39
35,34,37,36,37,35,37,36,34,37,37,37,36,37,35,36,37,37,40,41,40,37,39,38,39,36,38,36,36,40,33,38,38,37,39,37,39,39,40,39,39,36,37,38,37,37,40,38,40,39
35,35,36,38,37,34,37,36,35,37,37,37,36,37,36,37,36,38,41,40,40,39,38,37,41,37,36,37,36,40,34,38,38,37,39,36,39,38,40,39,39,38,36,37,36,37,40,38,40,39
