1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
11,12,11,12,10,11,11,12,13,12,11,12,13,11,12,13,13,12,12,12,13,15,14,13,13,12,13,13,13,13,13,13,13,12,13,12,13,12,13,12,12,12,13,11,14,13,14,13,13,14
11,12,11,12,11,10,11,13,11,12,12,12,12,11,13,12,12,12,12,11,12,14,14,13,13,12,13,13,13,13,13,13,13,13,13,11,12,13,13,13,13,12,15,12,13,13,13,13,12,14
9,11,9,12,10,12,11,13,11,12,13,12,12,10,11,12,12,11,12,13,13,14,14,13,12,12,13,13,13,13,12,12,13,13,13,11,14,12,14,14,13,13,14,13,15,13,12,13,13,14
12,12,10,12,12,11,12,12,11,11,12,11,11,13,12,12,12,13,12,13,11,15,14,13,13,13,13,12,14,13,13,13,13,14,13,12,13,13,13,12,13,12,13,12,14,13,13,14,13,13
11,11,12,11,11,12,11,13,11,12,11,12,12,10,13,12,12,13,12,11,12,14,13,13,13,13,12,13,14,12,14,13,14,13,13,13,13,12,13,14,12,11,13,12,14,14,13,13,13,15
11,12,12,12,11,12,12,13,11,12,11,13,13,12,11,13,13,13,12,11,12,14,13,11,12,13,13,13,13,11,14,14,13,13,13,13,13,12,14,13,13,12,13,13,14,15,13,13,12,14
11,11,13,12,11,11,12,12,11,11,11,14,12,12,12,12,12,12,12,11,13,14,13,13,13,14,11,14,15,13,13,13,13,14,13,14,13,13,13,13,13,13,13,12,13,14,13,13,12,13
11,11,12,12,10,12,10,13,11,11,11,11,12,11,14,13,12,12,12,12,12,15,14,14,12,13,13,13,13,13,12,13,13,14,13,12,12,11,13,14,13,11,13,13,14,14,14,13,13,15
12,12,10,13,11,9,11,12,13,12,12,11,12,11,13,12,13,12,12,12,12,14,14,13,12,12,13,13,14,12,13,12,13,13,13,13,13,12,14,15,13,13,15,12,13,14,12,13,12,14
11,12,11,12,11,11,12,13,12,12,11,14,12,12,12,13,13,12,12,12,12,13,14,13,12,13,13,13,13,14,13,13,13,14,13,12,13,12,13,13,14,12,13,12,13,14,13,14,13,13
11,11,12,13,11,9,12,12,11,11,12,11,12,12,14,13,13,13,14,12,12,15,15,13,12,14,13,13,14,13,13,13,14,14,13,14,13,13,13,13,13,12,14,12,13,13,14,13,13,14
11,11,11,12,11,10,11,12,11,12,11,12,12,11,12,11,13,12,12,12,12,15,15,13,12,13,13,13,14,14,14,13,13,14,13,13,12,12,13,13,14,12,13,13,14,14,13,13,13,15
11,11,11,12,11,12,12,12,12,11,12,11,12,11,12,13,13,11,12,12,12,14,13,13,13,13,13,13,13,13,13,12,14,14,13,12,13,12,14,14,13,13,14,12,14,13,13,13,13,14
11,12,11,12,12,11,11,13,11,12,12,12,12,11,13,12,13,13,12,12,12,14,14,13,13,13,13,13,14,13,13,12,13,14,12,11,13,13,13,15,14,14,14,12,14,14,13,13,13,14
10,11,11,12,11,11,12,13,13,11,12,12,12,11,12,12,14,13,12,12,12,15,15,13,13,15,13,13,14,12,13,13,13,14,13,12,13,12,14,13,13,12,13,13,15,12,13,13,13,14
11,11,12,12,11,11,12,12,10,11,12,12,12,13,13,13,13,13,13,12,12,15,14,12,14,14,12,13,13,13,13,13,13,13,14,13,13,13,13,13,14,13,13,11,14,14,13,13,14,13
11,11,11,13,14,11,11,12,11,10,13,11,12,13,13,12,14,13,13,12,12,14,15,13,13,15,13,13,14,13,13,13,13,14,13,11,12,13,15,12,13,13,14,12,14,14,14,12,13,15
12,11,11,12,12,11,12,12,11,12,12,13,13,14,13,15,13,13,13,12,12,13,15,13,14,12,13,14,13,12,14,12,13,13,13,13,13,13,13,13,14,14,13,12,14,13,13,13,14,14
11,12,11,11,11,11,12,12,12,13,11,11,12,12,14,13,14,13,13,11,13,14,14,12,14,13,13,13,13,13,13,13,13,14,13,13,13,13,14,14,12,12,14,13,15,13,15,12,12,14
12,12,11,12,12,13,13,12,10,11,11,11,12,12,13,13,12,12,12,13,12,15,14,13,13,15,13,13,14,13,13,13,13,13,13,13,12,13,14,14,14,12,14,13,14,13,14,12,13,13
10,12,12,11,11,11,12,12,11,12,12,12,13,12,13,12,13,12,13,12,13,13,14,13,13,13,13,14,13,13,13,12,13,13,12,12,13,13,13,14,13,13,13,13,15,14,13,13,14,14
11,12,10,14,11,11,12,14,11,11,13,10,12,12,12,12,13,13,13,12,12,15,14,13,13,12,14,13,13,14,13,14,13,14,14,13,12,13,14,14,13,12,14,13,14,14,14,14,13,14
11,12,11,12,12,11,11,13,11,11,12,12,12,12,14,13,13,13,12,12,14,14,14,13,14,13,14,14,13,13,13,12,13,14,15,13,14,13,14,14,13,14,13,13,15,15,14,13,12,15
11,12,11,12,11,12,11,12,10,13,12,12,11,12,14,13,13,12,12,13,12,15,15,12,13,13,13,14,14,13,13,13,13,13,14,13,13,13,13,14,14,12,13,13,14,14,13,13,13,14
10,12,11,12,10,11,11,14,11,12,11,11,12,12,13,13,14,12,13,13,11,15,14,13,13,13,13,13,14,12,14,13,13,13,14,12,12,13,12,13,13,12,14,13,15,14,12,12,13,13
11,11,11,13,10,11,12,13,11,11,11,13,12,12,14,13,13,13,12,13,12,15,15,12,11,13,14,13,13,13,13,14,13,14,13,13,13,14,14,13,14,12,14,13,13,13,13,14,13,14
11,12,12,12,11,11,11,13,11,12,12,11,12,12,11,13,13,13,13,12,12,14,15,13,13,14,13,13,14,13,14,13,14,14,14,12,13,13,14,12,14,13,14,13,13,13,15,13,13,13
11,11,11,12,11,11,13,13,12,11,12,12,13,11,12,13,13,13,11,12,11,14,14,14,14,13,13,13,12,13,13,13,13,14,14,13,13,14,13,14,13,12,14,14,15,14,15,14,13,15
11,11,12,13,11,11,11,13,12,12,13,12,13,10,11,14,13,13,12,12,13,15,15,13,13,14,13,12,14,14,14,12,14,14,13,13,13,13,14,14,13,11,14,14,14,15,13,13,13,14
10,12,11,12,11,12,12,13,11,12,11,11,12,12,12,13,13,13,12,12,12,14,14,13,13,13,14,13,13,13,13,13,14,13,13,13,13,13,14,14,13,13,13,13,13,13,13,13,13,14
11,11,11,12,12,11,12,13,10,10,12,11,13,13,14,13,12,13,13,12,13,15,14,12,13,14,14,12,14,13,12,13,12,14,13,13,13,12,14,13,14,12,14,13,14,14,14,14,13,14
10,11,12,12,11,11,12,13,11,13,11,12,14,12,13,13,13,13,12,13,12,16,14,13,12,14,13,13,14,13,13,12,13,14,14,12,13,13,14,13,14,11,14,13,14,14,13,13,15,15
12,12,11,12,12,11,12,12,11,12,12,11,14,12,13,13,14,12,13,12,11,13,15,13,13,14,12,13,13,12,14,14,13,13,14,13,13,12,13,13,13,14,13,13,14,14,14,14,14,14
11,11,11,12,11,12,12,13,12,11,11,12,11,12,12,12,14,12,11,13,12,15,14,13,13,14,14,14,14,13,13,13,13,14,14,12,13,13,14,13,13,13,14,14,13,14,13,13,14,15
11,12,11,11,12,11,12,12,10,11,12,12,13,12,14,13,13,13,12,12,13,14,15,15,12,13,13,13,13,13,14,13,13,14,14,13,13,13,13,14,13,12,15,14,14,13,12,13,13,14
12,12,11,12,12,12,11,13,12,10,11,12,12,12,11,13,13,12,12,13,13,13,15,14,13,14,13,14,14,13,14,13,14,14,13,13,13,13,14,14,13,12,15,14,15,14,13,11,13,14
13,11,12,12,11,11,12,13,11,12,12,12,12,13,12,12,12,13,12,12,12,13,14,13,14,13,13,13,13,13,14,13,13,14,13,13,13,14,13,12,14,14,14,12,14,15,13,14,13,14
10,13,11,12,12,12,12,13,11,13,10,13,12,12,12,13,13,12,13,12,12,14,13,12,13,14,14,13,14,13,13,14,12,14,13,13,12,11,14,14,14,12,14,13,14,15,13,12,13,13
10,11,11,12,11,11,13,12,10,12,12,11,12,12,12,13,12,14,13,13,13,14,15,13,12,14,14,14,14,13,13,12,13,14,13,11,13,13,13,14,14,12,14,13,14,14,14,13,13,14
11,10,13,12,12,11,11,13,11,12,11,12,12,12,12,13,11,12,13,12,13,15,15,13,13,12,15,14,15,13,13,13,13,13,13,13,14,13,15,14,12,12,15,13,14,13,14,13,14,14
13,12,12,12,12,11,12,13,11,12,12,11,12,12,13,12,14,13,13,12,13,15,14,11,13,13,13,12,13,13,14,13,13,14,14,13,13,13,14,14,15,12,14,13,14,14,13,12,13,15
11,12,12,12,12,11,12,11,11,12,12,11,12,12,12,13,12,13,12,11,12,14,15,14,13,14,15,13,13,13,15,13,14,13,14,12,13,13,14,14,13,12,14,13,14,14,13,14,13,14
11,12,11,12,12,12,12,12,11,11,12,11,12,12,12,13,13,13,13,13,12,16,14,14,13,14,13,14,14,13,13,13,14,13,14,13,13,13,13,13,13,11,14,13,15,15,14,13,12,13
11,12,11,12,11,12,12,13,10,11,10,12,13,12,13,13,12,12,13,13,13,15,13,12,14,14,14,12,13,13,13,14,12,13,14,13,13,13,14,12,14,12,14,13,14,14,13,14,13,14
11,11,11,11,11,11,12,13,11,12,12,12,13,11,14,12,12,12,13,12,12,14,14,13,12,13,14,12,14,13,13,13,14,14,14,13,13,13,15,14,12,13,14,13,14,14,14,14,13,14
11,13,11,11,11,10,12,13,11,11,12,12,12,12,13,13,12,12,12,12,12,15,14,14,13,13,14,14,15,13,14,13,13,13,14,13,13,13,13,13,14,14,14,15,12,14,12,13,14,13
13,11,12,12,12,10,11,13,11,12,11,11,13,12,13,13,12,13,13,11,13,15,15,13,14,15,14,13,13,13,14,13,13,14,14,13,14,14,13,14,14,12,14,13,15,15,13,14,13,14
10,12,12,12,10,11,11,12,12,12,12,12,12,12,14,12,13,13,13,12,14,15,14,15,14,13,13,13,14,13,13,13,14,14,12,13,14,13,14,14,13,11,14,13,13,13,14,13,14,15
11,11,11,11,11,12,12,12,11,12,12,12,12,12,14,13,11,12,12,12,13,15,14,13,13,13,14,13,14,13,13,12,13,13,12,13,13,13,13,14,14,13,14,13,14,14,14,13,15,14
12,12,10,12,11,12,12,13,11,13,12,12,13,11,12,13,12,13,11,12,12,15,14,13,14,13,13,13,14,13,13,12,13,13,12,14,14,13,15,13,13,13,14,13,14,14,14,13,13,13
11,11,12,12,12,11,13,13,11,12,12,11,13,12,12,12,12,14,12,12,12,15,15,13,12,13,15,13,13,13,13,13,14,14,13,12,13,13,14,13,13,12,14,12,14,14,13,13,14,14
12,12,12,12,12,11,12,13,11,12,12,12,13,12,14,13,12,13,13,11,12,14,14,15,15,14,13,12,15,13,13,14,14,14,13,13,14,14,14,14,13,12,14,13,13,14,13,14,14,14
11,12,12,12,10,11,12,13,10,11,11,10,12,12,12,13,13,14,13,11,13,15,14,13,13,13,13,13,14,13,13,12,14,13,13,13,13,13,14,14,15,12,14,13,14,14,14,13,13,14
