1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
61,58,59,58,58,58,57,58,59,59,59,59,59,58,59,59,58,59,58,58,59,58,57,57,59,56,59,58,58,59,56,58,58,59,59,57,56,57,57,56,57,54,56,57,56,53,53,54,53,52
60,57,59,57,59,58,57,57,59,60,58,58,60,57,59,59,58,58,59,56,58,58,57,57,59,57,58,59,57,57,55,59,58,58,58,57,57,57,55,56,57,55,57,58,56,54,54,54,53,52
61,58,58,57,58,59,57,59,59,59,57,58,58,59,59,59,58,57,58,58,57,58,57,57,59,56,58,59,57,58,56,58,58,58,58,57,57,57,55,56,58,55,55,56,56,54,53,53,52,52
59,57,58,57,58,58,57,58,58,59,57,58,58,57,59,58,58,58,58,57,57,58,56,56,58,57,58,58,57,59,55,58,59,59,58,57,57,58,56,56,57,55,56,57,55,55,53,53,54,52
60,56,58,57,58,58,57,58,58,59,57,58,57,57,58,58,58,58,58,57,58,58,57,58,58,57,58,58,56,58,57,59,58,58,60,56,56,57,57,56,57,54,55,58,56,54,53,54,53,52
60,56,58,57,57,58,59,59,59,58,57,58,58,57,59,59,58,58,59,57,58,58,56,56,59,57,57,58,57,57,56,58,57,57,58,57,56,57,56,57,57,56,56,57,56,53,54,54,54,52
60,57,58,57,58,57,57,58,59,59,58,59,58,57,58,58,58,57,59,57,57,58,57,57,58,56,59,58,57,58,56,57,58,57,58,56,57,57,57,56,58,55,57,57,55,54,53,54,53,52
59,57,59,57,58,58,57,59,58,59,57,59,58,58,57,58,58,57,58,57,58,59,57,57,57,56,57,59,56,58,55,59,58,57,58,57,56,57,56,56,57,55,55,58,55,55,53,54,53,52
60,57,58,57,58,58,57,58,59,58,57,58,57,58,58,58,58,58,58,57,59,58,55,56,58,56,58,59,57,58,54,58,58,58,58,57,57,57,57,56,58,55,56,57,55,54,53,53,53,52
59,58,58,56,58,58,58,58,58,58,57,59,58,58,59,58,56,58,58,57,59,58,57,57,58,57,59,58,57,58,54,58,58,58,58,57,57,57,55,57,58,55,56,57,56,53,53,54,53,52
60,57,57,57,58,58,56,58,58,60,57,58,58,57,60,58,57,57,58,56,58,58,57,57,58,56,58,58,55,59,56,57,57,57,58,57,56,57,56,57,56,56,55,56,55,53,53,54,53,52
61,56,57,56,58,56,57,58,57,58,57,59,57,57,58,58,58,57,57,57,57,58,57,57,57,57,58,58,56,58,55,58,58,57,59,56,56,57,57,56,57,55,55,57,55,54,53,54,54,52
60,56,57,56,58,57,58,58,58,59,57,58,57,57,59,58,58,57,58,57,58,59,57,57,59,56,58,58,55,58,55,58,58,57,59,57,57,57,56,56,57,54,56,57,55,54,53,54,54,53
60,56,58,56,58,57,57,58,58,58,57,58,58,57,58,57,58,57,58,57,58,58,58,57,59,56,58,58,57,59,55,58,58,58,58,57,56,58,57,57,58,55,55,57,55,55,53,54,52,51
59,57,58,57,58,57,57,59,58,59,57,60,57,57,58,58,58,57,58,57,58,58,57,57,58,57,58,58,58,59,56,57,58,57,58,56,57,58,56,56,56,55,56,57,55,53,52,54,54,53
58,56,57,56,58,58,57,58,59,59,57,58,57,57,58,58,58,58,59,57,58,57,56,58,58,56,59,57,57,58,54,58,59,58,58,57,57,56,56,56,56,54,56,57,55,54,53,54,54,53
59,56,57,56,58,56,57,58,59,58,57,58,56,55,58,58,58,57,58,57,59,58,57,56,57,57,57,58,57,58,54,58,59,58,59,57,57,56,57,55,57,55,56,57,55,54,53,55,54,52
59,56,57,56,58,57,56,58,58,59,56,58,58,57,58,58,58,57,60,57,57,58,57,57,58,56,58,58,57,59,56,58,58,58,57,57,56,57,56,56,58,55,55,58,56,55,53,54,54,52
59,57,57,57,59,58,58,58,58,59,58,58,57,55,58,58,57,57,57,57,58,57,56,57,59,56,57,57,57,59,55,58,58,58,58,57,57,57,57,57,57,55,56,57,55,53,53,56,54,53
59,58,57,57,58,57,57,57,59,59,56,58,58,56,58,59,58,57,58,58,58,58,57,57,59,56,57,58,57,59,56,58,57,58,58,57,56,58,56,56,57,55,55,57,56,53,54,54,53,51
59,57,57,57,58,58,57,57,58,59,56,58,57,57,58,58,57,57,58,57,58,58,56,56,58,56,57,58,57,58,57,59,58,58,59,57,56,57,56,56,57,55,56,57,55,54,53,54,53,52
58,57,57,56,58,58,57,57,58,58,57,58,57,57,58,58,59,57,57,56,58,57,57,57,58,56,58,59,57,58,55,58,58,58,59,57,57,58,55,56,57,54,56,57,55,55,54,54,54,52
59,57,57,57,59,58,57,57,59,58,57,58,57,56,58,58,58,58,58,57,58,57,56,56,58,56,58,58,57,59,56,58,59,57,58,57,57,57,56,56,56,55,55,57,55,54,54,55,54,52
59,57,57,56,58,57,57,57,58,58,57,58,57,57,58,58,57,57,58,57,58,57,56,57,58,57,57,58,57,59,54,58,58,57,58,57,56,56,56,56,58,55,55,58,56,54,53,54,53,52
58,56,56,56,58,57,57,58,57,58,57,58,58,57,58,58,58,57,57,56,57,57,57,57,59,56,58,57,57,59,54,58,57,58,58,56,57,58,56,56,57,54,56,56,55,54,53,53,55,52
58,56,58,57,57,58,57,57,58,59,57,57,57,56,58,58,57,57,57,56,58,56,56,57,58,56,58,57,57,59,56,58,59,58,58,57,57,57,56,56,57,55,54,57,56,54,54,55,53,52
59,57,57,56,57,58,57,57,57,59,57,58,57,55,58,58,59,57,58,56,58,58,57,57,59,56,58,58,56,59,56,57,58,56,59,56,58,57,56,56,57,55,55,57,56,54,53,54,53,52
57,57,57,57,57,57,57,58,58,58,56,58,57,57,58,58,58,57,57,57,58,58,57,57,59,56,58,57,58,58,55,58,57,59,59,56,57,57,56,56,57,55,55,56,55,53,54,55,53,52
57,55,56,56,57,58,57,58,57,58,56,58,58,57,58,58,57,58,58,56,58,57,56,57,59,57,56,58,56,60,55,58,58,57,59,57,57,58,55,56,58,55,56,56,55,54,53,55,54,52
58,56,56,57,58,58,57,57,58,57,56,58,57,55,57,59,58,57,58,56,59,58,57,56,58,56,58,57,57,58,55,58,58,57,59,57,57,56,57,56,57,55,55,57,55,54,54,54,54,52
58,58,57,56,58,57,57,58,57,57,57,58,57,57,58,58,58,56,58,57,59,57,56,57,59,57,59,57,57,60,55,57,58,58,57,56,57,57,56,56,57,54,56,57,56,53,54,54,53,53
58,57,57,55,57,57,57,57,57,58,56,57,57,57,57,57,57,57,58,57,57,58,56,56,58,57,59,57,56,58,56,58,58,58,59,57,57,57,56,57,57,54,56,57,56,54,55,54,54,52
58,56,57,56,58,57,57,57,57,59,56,57,57,56,58,58,57,57,58,56,57,58,57,57,59,55,58,57,57,58,56,58,58,57,59,56,57,57,57,57,57,55,55,58,56,55,53,54,54,52
58,57,57,57,58,57,57,57,59,58,56,58,57,57,58,57,59,59,58,57,58,58,56,56,58,56,57,58,57,57,55,58,58,57,59,56,58,59,57,56,57,55,56,57,56,54,53,54,54,52
59,56,57,57,59,57,57,57,57,58,57,57,56,56,58,58,58,57,58,58,58,57,57,56,58,56,58,57,57,58,56,58,58,57,58,56,57,57,56,55,58,55,55,58,56,54,53,53,54,52
59,56,57,57,57,58,57,57,57,58,56,57,57,56,59,58,57,57,58,57,57,57,56,57,58,56,59,57,58,58,55,58,58,58,58,56,57,58,56,56,58,55,54,56,54,55,54,54,54,52
58,57,57,56,56,57,57,57,58,59,57,58,56,56,58,59,57,57,58,57,57,57,56,57,58,57,58,57,57,58,56,58,58,58,57,57,57,57,56,56,58,55,56,57,55,54,54,54,54,51
58,57,57,57,57,57,57,57,56,58,57,58,57,57,58,58,57,57,58,57,58,57,56,57,58,56,57,57,56,58,56,58,58,57,58,56,57,57,56,56,57,55,56,57,56,54,54,54,52,52
58,55,57,56,57,57,57,57,57,59,56,58,57,56,57,58,57,56,58,56,58,58,57,57,57,58,58,58,56,59,56,57,58,57,58,56,57,57,56,57,58,55,55,57,55,55,54,53,53,52
57,57,56,56,57,57,56,57,58,58,57,58,56,55,58,57,57,57,58,57,57,58,57,57,57,56,57,58,56,57,55,58,58,57,58,57,57,57,56,56,57,55,55,57,56,53,54,54,53,52
57,56,57,57,57,57,58,57,57,59,56,58,56,57,58,58,58,57,58,57,58,57,56,57,57,56,58,57,57,58,54,58,58,58,57,56,56,57,55,57,56,55,55,57,55,54,54,53,55,51
58,56,57,56,58,57,57,58,57,58,55,57,57,56,58,58,59,56,58,57,59,57,56,57,58,56,58,57,57,59,55,58,57,58,57,57,57,56,56,56,57,55,55,56,55,54,53,54,53,52
58,56,57,56,57,57,57,57,57,58,56,58,57,56,58,58,57,58,57,56,58,57,56,57,58,57,58,58,57,58,56,58,58,58,58,57,57,57,56,55,57,55,55,57,56,54,54,53,54,52
59,56,57,56,57,58,57,57,57,58,57,58,57,57,58,57,57,57,58,57,58,57,55,57,58,56,58,58,57,58,56,59,57,57,58,57,57,57,56,56,57,55,55,57,56,55,54,55,53,52
57,56,56,56,57,57,57,57,57,58,57,59,56,56,58,57,57,57,58,57,57,57,57,57,58,56,58,58,56,58,55,58,58,58,58,56,57,57,56,56,56,55,55,57,55,54,53,54,54,52
57,55,56,56,57,57,57,57,57,58,57,57,57,56,58,58,57,57,58,57,58,57,56,56,57,55,57,58,57,58,55,58,58,58,58,56,57,57,55,56,57,55,55,57,56,54,53,54,53,52
58,55,57,56,58,57,57,57,57,59,56,57,58,56,59,57,57,56,58,57,58,58,56,57,59,56,58,58,57,58,55,58,58,56,59,57,57,56,57,56,58,55,55,56,56,54,54,55,53,52
57,57,56,56,58,58,57,57,56,58,56,57,57,56,58,57,59,57,58,57,57,57,57,57,58,55,58,57,57,59,56,58,59,57,57,56,57,56,56,56,57,55,55,57,55,54,54,54,54,52
58,57,56,56,57,57,57,57,57,58,56,57,58,57,58,58,58,57,58,57,58,57,56,57,58,56,58,57,57,58,54,58,57,58,57,56,56,57,56,56,57,55,55,57,55,53,54,54,54,52
56,56,55,57,57,57,57,56,57,58,56,57,57,56,59,57,57,56,58,56,58,57,56,57,59,56,58,56,57,60,54,58,59,58,58,57,57,58,56,56,58,55,55,58,56,54,53,54,54,51
57,56,56,56,58,57,57,56,55,57,56,56,58,56,58,57,58,57,57,56,58,57,56,57,58,56,58,58,57,58,55,58,58,58,59,56,57,58,56,56,56,54,55,57,56,54,54,54,54,52
57,56,56,56,57,57,57,57,57,58,56,58,57,56,58,58,57,58,58,57,58,57,56,57,58,57,58,58,56,58,55,58,58,57,59,57,58,57,56,56,57,55,55,56,55,54,54,56,53,52
57,56,56,56,57,57,58,57,56,59,56,57,57,56,58,59,57,57,58,56,58,57,56,57,58,56,58,57,56,59,55,59,58,58,58,57,57,57,55,56,58,55,55,57,55,54,54,54,53,52
59,56,57,56,57,56,57,58,56,57,56,58,57,57,58,58,58,57,57,57,58,57,57,57,57,56,58,58,57,58,55,58,58,57,58,57,57,58,56,56,57,56,55,57,55,54,54,55,53,52
58,55,57,56,58,57,58,57,57,58,56,57,57,56,58,57,57,58,57,56,58,58,56,56,58,56,58,58,56,59,55,59,59,58,58,57,57,57,56,57,57,55,55,56,55,54,54,55,53,52
